Deepfake Detection Results
================================================================================

[1/3000]                        010.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2029 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/010.png
[1645/3000]                        031.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9930 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0020_fake/031.png
[1646/3000]                        228.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9894 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/228.png
[1647/3000]                        039.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9794 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/039.png
[1648/3000]                        053.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6583 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/053.png
[1649/3000]                        115.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5264 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/115.png
[1650/3000]                        093.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7182 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/093.png
[1651/3000]                        228.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2692 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0023/228.png
[1652/3000]                        532.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2585 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0046/532.png
[1653/3000]                        010.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2406 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/010.png
[1654/3000]                        031.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8807 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/031.png
[1655/3000]                        049.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4409 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/049.png
[1656/3000]                        037.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7260 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0009/037.png
[1657/3000]                        149.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9873 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/149.png
[1658/3000]                        140.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7233 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/140.png
[1659/3000]                        175.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9386 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0005/175.png
[1660/3000]                        069.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9909 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/069.png
[1661/3000]                        044.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8577 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0006/044.png
[1662/3000]                        070.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4136 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/070.png
[1663/3000]                       1069.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9888 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/1069.png
[1664/3000]                        107.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4393 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/107.png
[1665/3000]                        100.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6215 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/100.png
[1666/3000]                        074.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4998 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0021/074.png
[1667/3000]                        067.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9835 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/067.png
[1668/3000]                        429.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9814 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/429.png
[1669/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9964 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0032_fake/000.png
[1670/3000]                        024.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4955 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/024.png
[1671/3000]                        139.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3095 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/139.png
[1672/3000]                        495.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3682 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/495.png
[1673/3000]                        520.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9903 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0045_fake/520.png
[1674/3000]                        063.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9924 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/063.png
[1675/3000]                        173.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9837 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/173.png
[1676/3000]                        066.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9845 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/066.png
[1677/3000]                        068.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9719 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/068.png
[1678/3000]                        047.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9898 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0009_fake/047.png
[1679/3000]                        161.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9841 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0010_fake/161.png
[1680/3000]                        067.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7766 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0032/067.png
[1681/3000]                        519.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6941 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/519.png
[1682/3000]                        317.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7469 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/317.png
[1683/3000]                        792.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9895 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/792.png
[1684/3000]                       1159.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3105 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/1159.png
[1685/3000]                        033.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9842 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0012_fake/033.png
[1686/3000]                        010.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9662 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/010.png
[1687/3000]                        082.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9780 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/082.png
[1688/3000]                        076.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9899 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0019_fake/076.png
[1689/3000]                        099.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9824 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0008_fake/099.png
[1690/3000]                        132.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4155 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/132.png
[1691/3000]                        030.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4281 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/030.png
[1692/3000]                        080.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4807 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/080.png
[1693/3000]                        081.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6586 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/081.png
[1694/3000]                        049.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5253 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/049.png
[1695/3000]                        061.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9118 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/061.png
[1696/3000]                        070.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9855 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/070.png
[1697/3000]                        090.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9778 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/090.png
[1698/3000]                        024.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9794 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/024.png
[1699/3000]                        056.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9845 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0009_fake/056.png
[1700/3000]                        142.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8661 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/142.png
[1701/3000]                        313.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3240 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/313.png
[1702/3000]                        076.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9720 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/076.png
[1703/3000]                        134.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9874 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0012_fake/134.png
[1704/3000]                        220.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9674 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/220.png
[1705/3000]                        064.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3857 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/064.png
[1706/3000]                        243.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9805 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0002_fake/243.png
[1707/3000]                        098.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9066 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/098.png
[1708/3000]                        026.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9901 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0011_fake/026.png
[1709/3000]                        589.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9929 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0047_fake/589.png
[1710/3000]                        066.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9862 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0046_fake/066.png
[1711/3000]                        436.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4652 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0043/436.png
[1712/3000]                        147.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9916 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0011_fake/147.png
[1713/3000]                        124.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6413 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0006/124.png
[1714/3000]                        074.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9915 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/074.png
[1715/3000]                        198.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9872 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/198.png
[1716/3000]                        106.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9846 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/106.png
[1717/3000]                        008.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2860 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0033/008.png
[1718/3000]                        047.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8498 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/047.png
[1719/3000]                        253.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3142 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/253.png
[1720/3000]                        072.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4062 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/072.png
[1721/3000]                        053.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9749 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/053.png
[1722/3000]                        103.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1830 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0016/103.png
[1723/3000]                        075.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5150 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/075.png
[1724/3000]                        006.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5007 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/006.png
[1725/3000]                        265.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7282 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0009/265.png
[1726/3000]                        839.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4865 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/839.png
[1727/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9745 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/000.png
[1728/3000]                        125.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9742 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/125.png
[1729/3000]                        130.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4701 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/130.png
[1730/3000]                        198.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9817 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/198.png
[1731/3000]                        000.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9670 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/000.png
[1732/3000]                        155.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4085 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/155.png
[1733/3000]                        044.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5667 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/044.png
[1734/3000]                        098.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6579 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/098.png
[1735/3000]                        021.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9708 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/021.png
[1736/3000]                        244.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2155 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0022/244.png
[1737/3000]                        099.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3258 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/099.png
[1738/3000]                        210.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9629 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/210.png
[1739/3000]                        073.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7931 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0010/073.png
[1740/3000]                        237.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6802 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0009/237.png
[1741/3000]                        183.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3814 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/183.png
[1742/3000]                        087.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4473 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0018/087.png
[1743/3000]                        108.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9706 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0037_fake/108.png
[1744/3000]                        060.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2819 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0021/060.png
[1745/3000]                        825.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9878 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/825.png
[1746/3000]                        063.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3406 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/063.png
[1747/3000]                        336.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9825 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/336.png
[1748/3000]                        003.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4485 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0039/003.png
[1749/3000]                        110.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9735 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/110.png
[1750/3000]                        249.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9872 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0008_fake/249.png
[1751/3000]                        022.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9770 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/022.png
[1752/3000]                        021.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1598 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/021.png
[1753/3000]                        884.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9921 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0044_fake/884.png
[1754/3000]                        082.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4908 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/082.png
[1755/3000]                        069.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7330 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0036/069.png
[1756/3000]                        213.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9742 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/213.png
[1757/3000]                        361.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4462 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0018/361.png
[1758/3000]                        145.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5119 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/145.png
[1759/3000]                        000.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3820 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/000.png
[1760/3000]                        112.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2564 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/112.png
[1761/3000]                        021.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3702 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0024/021.png
[1762/3000]                        012.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9809 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/012.png
[1763/3000]                        073.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9723 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/073.png
[1764/3000]                        049.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9859 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/049.png
[1765/3000]                        578.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6425 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0045/578.png
[1766/3000]                        029.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9918 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/029.png
[1767/3000]                        215.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2961 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/215.png
[1768/3000]                        108.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9926 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/108.png
[1769/3000]                        099.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9931 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0020_fake/099.png
[1770/3000]                        110.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9725 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/110.png
[1771/3000]                        693.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3586 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/693.png
[1772/3000]                        000.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8897 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/000.png
[1773/3000]                        216.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3445 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/216.png
[1774/3000]                        092.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0622 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/092.png
[1775/3000]                        049.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9924 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/049.png
[1776/3000]                        249.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4508 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0008/249.png
[1777/3000]                        065.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9883 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0000_fake/065.png
[1778/3000]                        000.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5000 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/000.png
