Deepfake Detection Results
================================================================================

[1/3000]                        136.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2633 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/136.png
[1603/3000]                        034.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4951 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/034.png
[1604/3000]                        115.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9882 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0028_fake/115.png
[1605/3000]                        561.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4251 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/561.png
[1606/3000]                        047.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8637 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/047.png
[1607/3000]                        008.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3308 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/008.png
[1608/3000]                        039.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9958 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0005_fake/039.png
[1609/3000]                        106.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5048 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0006/106.png
[1610/3000]                        114.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4306 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/114.png
[1611/3000]                        046.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2624 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0020/046.png
[1612/3000]                        058.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7332 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0005/058.png
[1613/3000]                        065.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5796 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/065.png
[1614/3000]                        171.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3693 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0032/171.png
[1615/3000]                        128.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3347 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0026/128.png
[1616/3000]                        060.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3843 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0012/060.png
[1617/3000]                        070.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4546 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/070.png
[1618/3000]                        009.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3686 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0034_fake/009.png
[1619/3000]                        069.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1721 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/069.png
[1620/3000]                        014.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7045 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0010/014.png
[1621/3000]                        031.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6873 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/031.png
[1622/3000]                        409.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7636 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0047/409.png
[1623/3000]                        058.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9670 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/058.png
[1624/3000]                        055.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9778 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/055.png
[1625/3000]                        156.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4383 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/156.png
[1626/3000]                        074.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1971 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/074.png
[1627/3000]                        122.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6419 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/122.png
[1628/3000]                        120.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3706 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/120.png
[1629/3000]                        122.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9719 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/122.png
[1630/3000]                        087.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9815 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0033_fake/087.png
[1631/3000]                        292.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5677 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/292.png
[1632/3000]                        192.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4185 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/192.png
[1633/3000]                        025.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9055 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0007_fake/025.png
[1634/3000]                        094.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9754 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/094.png
[1635/3000]                        105.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4653 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/105.png
[1636/3000]                        191.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9846 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0001_fake/191.png
[1637/3000]                        053.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1549 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0011/053.png
[1638/3000]                        006.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9808 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0027_fake/006.png
[1639/3000]                        030.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9727 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/030.png
[1640/3000]                        312.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9945 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/312.png
[1641/3000]                        069.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9712 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0031_fake/069.png
[1642/3000]                        044.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5727 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/044.png
[1643/3000]                        036.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9883 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/036.png
[1644/3000]                        057.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1465 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0016/057.png
[1645/3000]                        109.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9825 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0003_fake/109.png
[1646/3000]                        076.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9782 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0037_fake/076.png
[1647/3000]                        210.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8917 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0030_fake/210.png
[1648/3000]                        072.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9204 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/072.png
[1649/3000]                        096.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9917 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/096.png
[1650/3000]                        074.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6908 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0004/074.png
[1651/3000]                        154.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2189 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0001/154.png
[1652/3000]                        118.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8452 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0038/118.png
[1653/3000]                        233.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9550 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0022_fake/233.png
[1654/3000]                        094.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9842 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/094.png
[1655/3000]                        017.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4272 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0035/017.png
[1656/3000]                        202.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5082 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/202.png
[1657/3000]                        035.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3545 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/035.png
[1658/3000]                        022.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9908 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/022.png
[1659/3000]                        216.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9897 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0013_fake/216.png
[1660/3000]                        144.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1083 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/144.png
[1661/3000]                        062.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9658 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0038_fake/062.png
[1662/3000]                        519.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6952 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/519.png
[1663/3000]                        120.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9275 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/120.png
[1664/3000]                        018.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3237 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0000/018.png
[1665/3000]                        438.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4496 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/438.png
[1666/3000]                        017.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3913 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/017.png
[1667/3000]                        642.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9800 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/642.png
[1668/3000]                        089.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9793 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/089.png
[1669/3000]                        109.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3712 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0034/109.png
[1670/3000]                        026.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9878 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0011_fake/026.png
[1671/3000]                        013.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.7397 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0005/013.png
[1672/3000]                        000.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2430 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/000.png
[1673/3000]                        133.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9874 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/133.png
[1674/3000]                        166.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8903 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0026_fake/166.png
[1675/3000]                        091.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3607 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/091.png
[1676/3000]                        373.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3744 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0013/373.png
[1677/3000]                        099.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9898 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0003_fake/099.png
[1678/3000]                        155.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9737 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0012_fake/155.png
[1679/3000]                        028.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9846 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0025_fake/028.png
[1680/3000]                        243.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1250 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0002/243.png
[1681/3000]                        026.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6306 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/026.png
[1682/3000]                        049.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9849 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0016_fake/049.png
[1683/3000]                        055.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4646 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0029/055.png
[1684/3000]                        809.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9860 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0045_fake/809.png
[1685/3000]                        086.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1850 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0017/086.png
[1686/3000]                        123.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9809 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0024_fake/123.png
[1687/3000]                        782.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4591 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/782.png
[1688/3000]                        029.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9871 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0048_fake/029.png
[1689/3000]                        128.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6773 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0032/128.png
[1690/3000]                        097.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9705 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0015_fake/097.png
[1691/3000]                        056.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3890 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/056.png
[1692/3000]                        022.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3984 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0046/022.png
[1693/3000]                        528.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9855 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/528.png
[1694/3000]                        004.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9900 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/004.png
[1695/3000]                        049.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9931 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0018_fake/049.png
[1696/3000]                        066.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9909 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0003_fake/066.png
[1697/3000]                        062.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5496 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/062.png
[1698/3000]                        110.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9731 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0046_fake/110.png
[1699/3000]                        005.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1111 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0031/005.png
[1700/3000]                        029.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9775 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0023_fake/029.png
[1701/3000]                        150.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5861 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0014/150.png
[1702/3000]                        153.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1073 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/153.png
[1703/3000]                        124.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3863 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0028/124.png
[1704/3000]                        111.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.6594 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0027/111.png
[1705/3000]                        907.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9821 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0040_fake/907.png
[1706/3000]                        078.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3260 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0020/078.png
[1707/3000]                        086.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9853 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0039_fake/086.png
[1708/3000]                        072.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3579 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0035/072.png
[1709/3000]                        075.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9496 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0029_fake/075.png
[1710/3000]                        112.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.0902 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0007/112.png
[1711/3000]                        146.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4592 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0048/146.png
[1712/3000]                        528.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3456 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/528.png
[1713/3000]                        858.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3538 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0041/858.png
[1714/3000]                       1235.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9872 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0042_fake/1235.png
[1715/3000]                        313.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2859 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/313.png
[1716/3000]                        120.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9778 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0025_fake/120.png
[1717/3000]                        053.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4870 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/053.png
[1718/3000]                        825.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9863 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0041_fake/825.png
[1719/3000]                        128.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.3345 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0030/128.png
[1720/3000]                        082.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4916 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/082.png
[1721/3000]                        679.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2909 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0040/679.png
[1722/3000]                        042.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2785 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0020/042.png
[1723/3000]                        133.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9682 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0035_fake/133.png
[1724/3000]                        958.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2096 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0044/958.png
[1725/3000]                        469.png | True: FAKE | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4230 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0043_fake/469.png
[1726/3000]                        073.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9818 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0036_fake/073.png
[1727/3000]                        124.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9821 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0025_fake/124.png
[1728/3000]                        135.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.5180 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0019/135.png
[1729/3000]                        040.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9882 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0004_fake/040.png
[1730/3000]                        110.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9924 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0005_fake/110.png
[1731/3000]                        110.png | True: REAL | Pred: 1 (0=Real, 1=Fake) | Prob: 0.8109 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0025/110.png
[1732/3000]                        181.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.4504 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0015/181.png
[1733/3000]                        119.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.1787 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0016/119.png
[1734/3000]                        138.png | True: FAKE | Pred: 1 (0=Real, 1=Fake) | Prob: 0.9848 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/fake/frames/0006_fake/138.png
[1735/3000]                        104.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2249 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0003/104.png
[1736/3000]                        107.png | True: REAL | Pred: 0 (0=Real, 1=Fake) | Prob: 0.2260 | Path: /Volumes/Crucial/Large_Downloads/AI/DFB_rgb/UADFV/real/frames/0035/107.png
